ID,GEO_REFERENCIA,DATA_NASCIMENTO,PROFISSAO,GENERO,ESTADO_CIVIL,VALOR_01,VALOR_02,VALOR_03,VALOR_04,PERFIL
1518,416,2/3/83,TÉCNICO DE QUÍMICA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),714.29,0.00,0.00,2285.71,A
1519,63,5/19/82,ESTUDANTE,F,CASADO(A) COM BRASILEIRO(A) NATO(A),285.71,0.00,0.00,0.00,A
1520,510,4/4/82,ADMINISTRADOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,A
1521,224,7/30/48,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,378886.79,0.00,108571.44,A
1522,608,4/8/86,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),819.12,0.00,0.00,0.00,A
1523,230,7/14/82,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),251.43,0.00,0.00,0.00,B
1524,39,2/15/84,ESTUDANTE,F,CASADO(A) COM BRASILEIRO(A) NATO(A),428.57,0.00,0.00,6842.72,A
1525,43,2/13/84,BIÓLOGO E BIOMÉDICO,F,SOLTEIRO(A),997.70,0.00,0.00,0.00,A
1526,570,7/1/80,PROFESSOR DE ENSINO SUPERIOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,0.00,A
1527,134,6/28/61,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATURALIZADO(A),2857.14,0.00,0.00,0.00,A
1528,42,7/15/76,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,71428.57,25714.29,0.00,B
1529,607,7/21/50,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
1530,145,12/31/90,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),285.71,0.00,0.00,0.00,A
1531,308,3/26/84,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
1532,96,3/31/84,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,B
1533,43,2/7/65,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),457.14,0.00,85714.29,0.00,C
1534,800,8/30/88,ENGENHEIRO,M,SOLTEIRO(A),1000.00,4857.14,0.00,8000.00,A
1535,205,2/4/50,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,13714.29,A
1536,12,9/22/91,ENGENHEIRO,M,SOLTEIRO(A),1571.43,6857.14,0.00,0.00,A
1537,975,3/11/77,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1714.29,0.00,0.00,0.00,A
1538,160,10/5/62,AUTÔNOMO,F,VIUVO(A),414.29,3650.02,0.00,21.43,B
1539,290,11/6/69,GEÓLOGO,M,UNIAO ESTAVEL,4000.00,2000.00,2857.14,5714.29,A
1540,247,6/13/78,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,A
1541,64,9/28/90,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1057.43,0.00,571.43,0.00,A
1542,12,4/27/69,ENGENHEIRO,M,SOLTEIRO(A),857.14,0.00,1231.43,167.95,C
1543,291,11/3/89,ESTUDANTE,M,SOLTEIRO(A),728.57,0.00,0.00,0.00,A
1544,46,11/5/83,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5642.86,0.00,4857.14,75714.29,B
1545,923,1/18/89,ADMINISTRADOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),538.57,5714.29,371.43,342.86,B
1546,205,3/31/90,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,B
1547,227,8/26/65,EMPRESÁRIO,M,UNIAO ESTAVEL,1428.57,0.00,0.00,0.00,A
1548,27,1/8/90,AGENTE DE VIAGEM E GUIA DE TURISMO,M,SOLTEIRO(A),753.14,0.00,0.00,0.00,A
1549,135,11/12/53,PROFESSOR DE ENSINO SUPERIOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5428.57,142857.14,37142.86,0.00,B
1550,60,1/4/84,ECONOMISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3714.29,28571.43,3428.57,5714.29,B
1551,124,5/27/88,AUTÔNOMO,M,SOLTEIRO(A),400.00,11.43,8.57,57.14,D
1552,289,4/18/95,MILITAR EM GERAL,M,SOLTEIRO(A),357.32,0.00,0.00,0.00,A
1553,490,7/10/77,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),857.14,5308.67,0.00,3441.77,B
1554,53,3/22/84,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,1857142.86,142857.14,285714.29,B
1555,122,9/14/81,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2642.86,0.00,0.00,14285.71,B
1556,418,8/21/90,ENGENHEIRO,F,SOLTEIRO(A),2285.71,5714.29,0.00,5714.29,A
1557,185,2/27/76,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,12857.14,0.00,9714.29,D
1558,80,11/4/93,SERVIDOR PÚBLICO ESTADUAL,F,SOLTEIRO(A),652.49,0.00,0.00,0.00,A
1559,785,12/31/78,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATURALIZADO(A),857.14,0.00,0.00,857.14,A
1560,61,2/16/96,ESTUDANTE,M,SOLTEIRO(A),314.29,142.86,0.00,0.00,A
1561,790,12/1/80,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,0.00,0.00,0.00,A
1562,710,4/24/84,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),7428.57,0.00,0.00,0.00,A
1563,130,6/28/77,QUIMICO,F,UNIAO ESTAVEL,2857.14,1714.29,0.00,15714.29,B
1564,262,11/4/87,SERVIDOR PÚBLICO MUNICIPAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,0.00,0.00,0.00,A
1565,41,2/11/85,FONOAUDIÓLOGO,F,SOLTEIRO(A),1142.86,0.00,0.00,23428.57,A
1566,46,7/13/71,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4571.43,14285.71,0.00,0.00,A
1567,51,10/20/90,ADMINISTRADOR,M,SOLTEIRO(A),1028.57,0.00,0.00,13428.57,A
1568,122,9/16/86,AUTÔNOMO,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
1569,87,10/22/83,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
1570,70,4/13/92,FARMACÊUTICO,F,SOLTEIRO(A),1000.00,0.00,0.00,0.00,A
1571,83,8/24/90,TRABALHADOR DE CONSTRUÇÃO CIVIL,M,SOLTEIRO(A),514.29,0.00,0.00,0.00,A
1572,280,3/31/90,BOLSISTA,M,SOLTEIRO(A),571.43,0.00,0.00,11428.57,A
1573,222,1/7/61,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,45443.43,28571.43,14670.05,C
1574,57,10/20/86,ARQUITETO,M,SOLTEIRO(A),2285.71,0.00,0.00,0.00,A
1575,33,6/14/86,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),1485.71,26966.19,0.00,143.74,A
1576,212,6/26/86,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),628.57,0.00,0.00,0.00,A
1577,97,6/17/77,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,A
1578,47,9/29/69,ADMINISTRADOR,F,DIVORCIADO(A),1428.57,71428.57,0.00,0.00,B
1579,822,4/6/79,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,357045.16,0.00,62857.14,B
1580,721,3/27/76,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),640.00,0.00,0.00,0.00,A
1581,707,7/6/78,CONTADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,0.00,A
1582,768,9/7/90,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),2142.86,0.00,0.00,0.00,A
1583,78,11/18/83,VETERINÁRIO E ZOOTECNISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,44047.59,1142.86,14298.87,A
1584,43,12/22/90,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1657.14,0.00,0.00,1571.43,B
1585,706,9/4/89,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1285.71,0.00,0.00,0.00,A
1586,99,8/29/79,PUBLICITÁRIO,F,UNIAO ESTAVEL,657.14,0.00,0.00,0.00,A
1587,227,5/18/82,AUTÔNOMO,M,SOLTEIRO(A),1028.57,0.00,0.00,0.00,B
1588,81,10/31/82,ADMINISTRADOR,M,SOLTEIRO(A),826.57,0.00,0.00,0.00,A
1589,129,6/8/75,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,0.00,0.00,0.00,A
1590,222,11/6/52,MILITAR REFORMADO,M,UNIAO ESTAVEL,1028.57,0.00,0.00,0.00,B
1591,86,8/26/71,PILOTO DE AERONAVES,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,768.69,857.14,A
1592,70,6/9/86,ESTUDANTE,M,SOLTEIRO(A),571.43,19924.57,0.00,0.00,B
1593,133,4/16/82,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
1594,122,8/23/80,ENGENHEIRO,M,UNIAO ESTAVEL,0.00,0.00,1691.71,1618.77,C
1595,374,6/12/81,MILITAR EM GERAL,M,SOLTEIRO(A),2000.00,2857.14,11428.57,1428.57,B
1596,132,4/5/80,ECONOMISTA,M,SOLTEIRO(A),3285.71,0.00,1942.86,0.00,B
1597,45,11/1/71,AUTÔNOMO,M,SOLTEIRO(A),671.43,4369.70,9982.86,1291.43,B
1598,99,4/27/84,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,C
1599,601,12/9/88,ADMINISTRADOR,F,SOLTEIRO(A),502.86,0.00,0.00,0.00,A
1600,818,10/7/88,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
1601,134,8/18/70,PENSIONISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),318.86,24857.14,0.00,24857.14,A
1602,31,11/9/78,VETERINÁRIO E ZOOTECNISTA,F,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
1603,584,6/3/82,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,571.43,A
1604,34,10/26/76,ADVOGADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,0.00,0.00,0.00,A
1605,719,7/22/75,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3933.86,58396.44,2232.33,33.06,B
1606,717,2/20/80,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3714.29,0.00,0.00,0.00,B
1607,769,12/24/83,ADVOGADO,M,SOLTEIRO(A),2857.14,0.00,0.00,5714.29,A
1608,307,2/25/73,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),200.29,36538.05,0.00,5714.76,A
1609,591,10/25/98,CONTADOR,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
1610,122,10/6/78,ENGENHEIRO,M,SOLTEIRO(A),3800.00,79573.75,0.00,14285.71,B
1611,719,7/17/92,ADMINISTRADOR,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
1612,46,11/27/50,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),25714.29,2571428.57,2857.14,2857.14,B
1613,707,2/5/68,SERVIDOR PÚBLICO FEDERAL,F,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,0.00,A
1614,917,2/24/76,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,14285.71,0.00,A
1615,885,1/30/87,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),314.29,314.29,0.00,0.00,A
1616,42,6/24/88,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5428.57,571.43,0.00,0.00,A
1617,858,2/19/92,ESTUDANTE,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,B
1618,12,1/21/84,MÉDICO,M,SOLTEIRO(A),5714.29,0.00,0.00,0.00,C
1619,180,1/17/74,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,55830.61,8571.43,10000.00,A
1620,122,3/22/79,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2085.71,6139.25,3734.26,247.96,B
1621,74,2/1/87,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
1622,140,6/25/87,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),1714.31,51872.91,857.14,0.00,A
1623,180,9/25/93,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),514.29,0.00,0.00,0.00,A
1624,707,7/20/84,ESTUDANTE,M,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
1625,98,9/20/93,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),600.00,0.00,0.00,0.00,B
1626,973,5/26/72,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2228.57,1428.57,5714.29,114.29,A
1627,148,4/22/71,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),771.43,3801.91,1608.29,0.00,A
1628,122,4/4/70,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,42857.14,0.00,15428.57,A
1629,881,4/9/63,PROFESSOR DE ENSINO SUPERIOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),3685.71,0.00,0.00,0.00,A
1630,336,11/2/69,ADMINISTRADOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1200.00,22101.46,0.00,15144.58,A
1631,175,7/13/87,AUTÔNOMO,M,SOLTEIRO(A),4914.29,0.00,18571.43,857.14,A
1632,135,1/10/88,BOLSISTA,M,SOLTEIRO(A),628.57,0.00,0.00,0.00,A
1633,722,5/8/93,ESTUDANTE,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
1634,180,2/11/80,DIRETOR DE EMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,71428.57,0.00,0.00,A
1635,131,11/3/78,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,DIVORCIADO(A),1428.57,0.00,0.00,0.00,A
1636,227,8/17/96,ESTUDANTE,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
1637,551,10/25/86,ESTUDANTE,M,CASADO(A) COM BRASILEIRO(A) NATO(A),342.86,0.00,0.00,0.00,A
1638,20,8/15/80,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),771.43,0.00,0.00,0.00,A
1639,71,3/3/98,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),428.57,0.00,0.00,142.86,A
1640,13,2/11/71,AUTÔNOMO,F,DIVORCIADO(A),2000.00,0.00,0.00,5714.29,A
1641,46,1/14/74,ADMINISTRADOR,M,SOLTEIRO(A),6914.29,149186.57,71428.57,31142.86,B
1642,217,8/5/96,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1085.71,0.00,0.00,0.00,A
1643,135,1/11/94,ESTUDANTE,M,SOLTEIRO(A),285.71,9110.81,0.00,1428.57,A
1644,130,9/27/88,PROPRIETARIO DE MICROEMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3428.57,14285.71,1428.57,0.00,A
1645,291,4/21/80,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),1771.43,62419.80,2410.57,418.56,B
1646,213,6/24/89,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,4811.99,1485.14,1920.96,A
1647,768,6/28/68,TÉCNICO DE ELETRICIDADE,F,SOLTEIRO(A),1415.43,0.00,0.00,0.00,A
1648,722,2/2/95,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),400.00,0.00,0.00,0.00,A
1649,364,4/22/91,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
1650,726,2/17/90,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),1400.00,0.00,0.00,0.00,A
1651,98,6/9/76,FARMACÊUTICO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,60264.96,0.00,571.43,A
1652,207,10/14/91,MILITAR EM GERAL,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,A
1653,930,3/21/82,ENGENHEIRO,M,SOLTEIRO(A),2000.00,2000.00,0.00,22857.14,A
1654,708,9/3/86,SERVIDOR PÚBLICO FEDERAL,M,UNIAO ESTAVEL,2714.29,34285.71,0.00,0.00,A
1655,580,7/31/72,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,5675.84,0.00,37465.05,A
1656,305,7/16/60,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2028.57,0.00,0.00,0.00,A
1657,135,4/29/87,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),728.57,0.00,0.00,0.00,A
1658,890,10/24/94,PUBLICITÁRIO,F,SOLTEIRO(A),314.29,314.29,0.00,0.00,A
1659,291,9/29/88,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,B
1660,12,2/24/54,ADVOGADO,M,SOLTEIRO(A),2857.14,0.00,0.00,28571.43,A
1661,588,1/4/89,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1108.00,0.00,0.00,0.00,B
1662,46,4/9/51,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,B
1663,379,7/3/74,ENGENHEIRO,M,SOLTEIRO(A),285.71,86889.26,4000.00,2000.00,A
1664,99,7/6/85,ENFERMEIRO E NUTRICIONISTA,M,SOLTEIRO(A),714.29,285.71,0.00,0.00,A
1665,256,11/6/60,AUTÔNOMO,F,SOLTEIRO(A),1142.86,8571.43,5984.00,624.48,A
1666,222,1/2/64,PROPRIETÁRIO DE ESTABELECIMENTO DE PREST DE SERV,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,0.00,0.00,0.00,A
1667,135,1/20/87,EMPRESÁRIO,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
1668,553,1/2/84,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,B
1669,180,4/20/79,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),657.14,8571.43,0.00,8571.43,B
1670,46,2/20/87,ADMINISTRADOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),714.29,0.00,0.00,1428.57,B
1671,860,1/25/81,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,2857.14,A
1672,40,12/2/91,ESTUDANTE,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,B
1673,222,9/13/75,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3571.43,10720.50,0.00,139.21,B
1674,50,4/2/87,MÉDICO,M,SOLTEIRO(A),5714.29,91428.57,0.00,2285.71,B
1675,703,5/20/78,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),11428.57,371428.57,0.00,4285.71,A
1676,90,8/17/92,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1314.29,0.00,0.00,2857.14,A
1677,712,1/25/83,MÉDICO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,0.00,0.00,0.00,B
1678,122,4/16/81,SERVIDOR PÚBLICO MUNICIPAL,F,SOLTEIRO(A),1857.14,15464.01,0.00,3605.08,B
1679,418,5/21/94,ESTUDANTE,F,SOLTEIRO(A),214.29,11428.57,6571.43,0.00,A
1680,12,1/19/95,AUTÔNOMO,M,SOLTEIRO(A),1768.86,3142.86,0.00,0.00,A
1681,56,1/17/64,DECORADOR,F,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,14080.65,30950.20,4285.79,A
1682,65,2/11/52,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,285714.29,128571.43,0.00,C
1683,544,12/15/75,ADMINISTRADOR,M,UNIAO ESTAVEL,8542.86,0.00,0.00,120000.00,C
1684,800,8/29/78,AUTÔNOMO,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
1685,84,2/23/90,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1942.86,0.00,0.00,0.00,A
1686,520,8/22/80,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,11291.53,0.00,1.45,A
1687,41,2/17/82,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
1688,721,2/10/86,CONTADOR,F,SOLTEIRO(A),571.43,0.00,0.00,0.00,C
1689,244,11/1/97,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,B
1690,304,9/8/89,ENGENHEIRO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1338.00,0.00,0.00,0.00,A
1691,46,4/18/80,ENGENHEIRO,M,SOLTEIRO(A),3257.14,4285.71,0.00,0.00,A
1692,25,5/21/87,ESTUDANTE,F,SOLTEIRO(A),571.43,8858.87,0.00,10000.00,A
1693,491,9/10/92,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,F,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
1694,360,4/11/84,FARMACÊUTICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
1695,656,8/14/82,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),142.86,28.57,0.00,51.43,A
1696,181,11/21/95,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,B
1697,874,11/4/86,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),685.71,685.71,0.00,0.00,A
1698,48,4/12/81,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),2200.00,0.00,0.00,0.00,B
1699,690,9/30/96,ESTUDANTE,M,SOLTEIRO(A),234.29,0.00,0.00,0.00,B
1700,97,9/20/67,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2946.00,97770.57,0.00,71428.57,B
1701,40,12/21/79,ECONOMISTA,F,DIVORCIADO(A),3714.29,0.00,0.00,0.00,A
1702,690,12/4/84,ENGENHEIRO,M,UNIAO ESTAVEL,4285.71,24714.29,4571.43,8142.86,B
1703,319,9/3/61,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,DIVORCIADO(A),857.14,20154.79,0.00,11428.57,A
1704,135,5/20/88,ENFERMEIRO E NUTRICIONISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),285.71,0.00,28.57,0.00,A
1705,134,12/9/85,PROPRIETARIO DE MICROEMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,0.00,0.00,0.00,A
1706,87,3/31/91,ESTUDANTE,M,SOLTEIRO(A),200.29,0.00,0.00,0.00,A
1707,288,6/4/77,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4000.00,85714.29,0.00,0.00,A
1708,86,5/5/89,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,SOLTEIRO(A),714.29,0.00,0.00,0.00,A
1709,41,6/15/87,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2000.00,140.71,0.00,11000.00,A
1710,297,12/6/94,ESTUDANTE,M,SOLTEIRO(A),214.29,0.00,0.00,85.71,A
1711,510,2/17/09,ESTUDANTE,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,B
1712,22,5/25/95,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,UNIAO ESTAVEL,294.29,254.29,342.86,0.00,A
1713,914,1/1/86,ADMINISTRADOR,M,SOLTEIRO(A),1000.00,20879.78,3139.75,8571.43,B
1714,645,5/29/93,EMPRESÁRIO,M,SOLTEIRO(A),628.57,0.00,0.00,0.00,A
1715,607,8/14/83,ANALISTA DE SISTEMAS,M,UNIAO ESTAVEL,857.14,0.00,0.00,65.71,A
1716,292,2/14/78,EMPRESÁRIO,M,UNIAO ESTAVEL,1857.14,0.00,0.00,0.00,A
1717,890,5/20/92,ENGENHEIRO,M,SOLTEIRO(A),2262.86,0.00,0.00,0.00,A
1718,226,12/29/87,MÉDICO,M,SOLTEIRO(A),3428.57,0.00,0.00,0.00,B
1719,244,2/1/89,ESTUDANTE,F,SOLTEIRO(A),371.43,0.00,0.00,0.00,A
1720,110,9/14/56,PROFESSOR DE ENSINO SUPERIOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,7142.86,0.00,0.00,A
1721,226,11/4/52,DIRETOR DE EMPRESAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,285714.29,0.00,0.00,C
1722,685,6/2/93,AUTÔNOMO,M,SOLTEIRO(A),714.29,0.00,0.00,485.71,A
1723,134,6/6/78,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1674.43,28571.43,0.00,28571.43,A
1724,77,2/19/97,ESTUDANTE,M,SOLTEIRO(A),200.29,0.00,0.00,0.00,A
1725,29,4/11/84,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1028.57,0.00,0.00,0.00,A
1726,53,12/18/81,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3228.57,40000.00,857.14,20000.00,B
1727,33,12/10/67,ADMINISTRADOR,M,DIVORCIADO(A),2857.14,14285.71,0.00,14285.71,A
1728,30,3/25/80,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),3371.43,0.00,0.00,0.00,A
1729,131,6/30/89,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
1730,895,8/11/91,ENGENHEIRO,M,SOLTEIRO(A),485.71,34.29,0.00,142.86,A
1731,748,2/7/90,MÉDICO,M,SOLTEIRO(A),2571.43,0.00,0.00,0.00,A
1732,601,7/5/78,MÉDICO,M,SOLTEIRO(A),14285.71,0.00,0.00,30657.14,B
